,time,temperature_2m (°C),precipitation (mm),rain (mm),cloudcover (%),cloudcover_low (%),cloudcover_mid (%),cloudcover_high (%),windspeed_10m (km/h)
6950,2019-05-08 15:30:00,0.735,0.0,0.0,0.6,0.37,0.35,0.18,0.1613691931540342
6951,2019-05-08 15:45:00,0.735,0.0,0.0,0.6,0.37,0.35,0.18,0.1613691931540342
6952,2019-05-08 16:00:00,0.735,0.0,0.0,0.6,0.37,0.35,0.18,0.1613691931540342
6953,2019-05-08 16:15:00,0.735,0.0,0.0,0.6,0.37,0.35,0.18,0.1613691931540342
6954,2019-05-08 16:30:00,0.7425,0.0,0.0,0.66,0.63,0.14,0.04,0.1295843520782396
6955,2019-05-08 16:45:00,0.7425,0.0,0.0,0.66,0.63,0.14,0.04,0.1295843520782396
6956,2019-05-08 17:00:00,0.7425,0.0,0.0,0.66,0.63,0.14,0.04,0.1295843520782396
6957,2019-05-08 17:15:00,0.7425,0.0,0.0,0.66,0.63,0.14,0.04,0.1295843520782396
6958,2019-05-08 17:30:00,0.7625,0.0,0.0,0.96,1.0,0.06,0.08,0.1246943765281173
6959,2019-05-08 17:45:00,0.7625,0.0,0.0,0.96,1.0,0.06,0.08,0.1246943765281173
6960,2019-05-08 18:00:00,0.7625,0.0,0.0,0.96,1.0,0.06,0.08,0.1246943765281173
6961,2019-05-08 18:15:00,0.7625,0.0,0.0,0.96,1.0,0.06,0.08,0.1246943765281173
6962,2019-05-08 18:30:00,0.7675000000000001,0.0,0.0,1.0,1.0,0.13,0.09,0.1222493887530562
6963,2019-05-08 18:45:00,0.7675000000000001,0.0,0.0,1.0,1.0,0.13,0.09,0.1222493887530562
6964,2019-05-08 19:00:00,0.7675000000000001,0.0,0.0,1.0,1.0,0.13,0.09,0.1222493887530562
6965,2019-05-08 19:15:00,0.7675000000000001,0.0,0.0,1.0,1.0,0.13,0.09,0.1222493887530562
6966,2019-05-08 19:30:00,0.7525000000000001,0.0,0.0,1.0,0.98,0.29,0.0,0.1246943765281173
6967,2019-05-08 19:45:00,0.7525000000000001,0.0,0.0,1.0,0.98,0.29,0.0,0.1246943765281173
6968,2019-05-08 20:00:00,0.7525000000000001,0.0,0.0,1.0,0.98,0.29,0.0,0.1246943765281173
6969,2019-05-08 20:15:00,0.7525000000000001,0.0,0.0,1.0,0.98,0.29,0.0,0.1246943765281173
6970,2019-05-08 20:30:00,0.7550000000000001,0.0,0.0,0.99,0.9,0.3,0.0,0.2029339853300733
6971,2019-05-08 20:45:00,0.7550000000000001,0.0,0.0,0.99,0.9,0.3,0.0,0.2029339853300733
6972,2019-05-08 21:00:00,0.7550000000000001,0.0,0.0,0.99,0.9,0.3,0.0,0.2029339853300733
6973,2019-05-08 21:15:00,0.7550000000000001,0.0,0.0,0.99,0.9,0.3,0.0,0.2029339853300733
6974,2019-05-08 21:30:00,0.735,0.0,0.0,0.25,0.02,0.03,0.72,0.2469437652811736
6975,2019-05-08 21:45:00,0.735,0.0,0.0,0.25,0.02,0.03,0.72,0.2469437652811736
6976,2019-05-08 22:00:00,0.735,0.0,0.0,0.25,0.02,0.03,0.72,0.2469437652811736
6977,2019-05-08 22:15:00,0.735,0.0,0.0,0.25,0.02,0.03,0.72,0.2469437652811736
6978,2019-05-08 22:30:00,0.7175,0.0,0.0,0.23,0.0,0.0,0.77,0.2347188264058679
6979,2019-05-08 22:45:00,0.7175,0.0,0.0,0.23,0.0,0.0,0.77,0.2347188264058679
6980,2019-05-08 23:00:00,0.7175,0.0,0.0,0.23,0.0,0.0,0.77,0.2347188264058679
6981,2019-05-08 23:15:00,0.7175,0.0,0.0,0.23,0.0,0.0,0.77,0.2347188264058679
6982,2019-05-08 23:30:00,0.6875,0.0,0.0,0.24,0.0,0.01,0.78,0.19559902200489
6983,2019-05-08 23:45:00,0.6875,0.0,0.0,0.24,0.0,0.01,0.78,0.19559902200489
