departure_time,air_temp,dew_point,sea_level_pressure,wind_speed,sky_condition
2017-10-27 21:45:00,0.4423076923076923,0.6785714285714286,0.5966810966810973,0.25,0.0
2017-10-27 22:00:00,0.4423076923076923,0.6785714285714286,0.5966810966810973,0.25,0.0
2017-10-27 22:15:00,0.4423076923076923,0.6785714285714286,0.5966810966810973,0.25,0.0
2017-10-27 22:30:00,0.46153846153846156,0.6785714285714286,0.6176046176046164,0.3125,0.0
2017-10-27 22:45:00,0.46153846153846156,0.6785714285714286,0.6176046176046164,0.3125,0.0
2017-10-27 23:00:00,0.46153846153846156,0.6785714285714286,0.6176046176046164,0.3125,0.0
2017-10-27 23:15:00,0.46153846153846156,0.6785714285714286,0.6176046176046164,0.3125,0.0
2017-10-27 23:30:00,0.5096153846153846,0.5035714285714286,0.638528138528138,0.25,0.7777777777777778
2017-10-27 23:45:00,0.5096153846153846,0.5035714285714286,0.638528138528138,0.25,0.7777777777777778
2017-10-28 06:00:00,0.5057692307692307,0.3678571428571429,0.7034632034632028,0.4375,0.7777777777777778
2017-10-28 06:15:00,0.5057692307692307,0.3678571428571429,0.7034632034632028,0.4375,0.7777777777777778
2017-10-28 06:30:00,0.5,0.3392857142857143,0.7265512265512245,0.5,0.7777777777777778
2017-10-28 06:45:00,0.5,0.3392857142857143,0.7265512265512245,0.5,0.7777777777777778
2017-10-28 07:00:00,0.5,0.3392857142857143,0.7265512265512245,0.5,0.7777777777777778
2017-10-28 07:15:00,0.5,0.3392857142857143,0.7265512265512245,0.5,0.7777777777777778
2017-10-28 07:30:00,0.5,0.3392857142857143,0.7496392496392512,0.5625,0.7777777777777778
2017-10-28 07:45:00,0.5,0.3392857142857143,0.7496392496392512,0.5625,0.7777777777777778
2017-10-28 08:00:00,0.5,0.3392857142857143,0.7496392496392512,0.5625,0.7777777777777778
2017-10-28 08:15:00,0.5,0.3392857142857143,0.7496392496392512,0.5625,0.7777777777777778
2017-10-28 08:30:00,0.4730769230769231,0.3321428571428572,0.7727272727272729,0.3125,0.7777777777777778
2017-10-28 08:45:00,0.4730769230769231,0.3321428571428572,0.7727272727272729,0.3125,0.7777777777777778
2017-10-28 09:00:00,0.4730769230769231,0.3321428571428572,0.7727272727272729,0.3125,0.7777777777777778
2017-10-28 09:15:00,0.4730769230769231,0.3321428571428572,0.7727272727272729,0.3125,0.7777777777777778
2017-10-28 09:30:00,0.40384615384615385,0.39285714285714285,0.7922077922077944,0.3125,0.5185185185185185
