time,temperature_2m (°C),precipitation (mm),rain (mm),cloudcover (%),cloudcover_low (%),cloudcover_mid (%),cloudcover_high (%),windspeed_10m (km/h)
2019-05-16 15:45:00,0.7625,0.0,0.0,0.33,0.1,0.4,0.0,0.254278728606357
2019-05-16 16:00:00,0.7625,0.0,0.0,0.33,0.1,0.4,0.0,0.254278728606357
2019-05-16 16:15:00,0.7625,0.0,0.0,0.33,0.1,0.4,0.0,0.254278728606357
2019-05-16 16:30:00,0.7725,0.0,0.0,0.24,0.06,0.31,0.0,0.2616136919315403
2019-05-16 16:45:00,0.7725,0.0,0.0,0.24,0.06,0.31,0.0,0.2616136919315403
2019-05-16 17:00:00,0.7725,0.0,0.0,0.24,0.06,0.31,0.0,0.2616136919315403
2019-05-16 17:15:00,0.7725,0.0,0.0,0.24,0.06,0.31,0.0,0.2616136919315403
2019-05-16 17:30:00,0.7849999999999999,0.02040816326530612,0.02040816326530612,0.25,0.06,0.32,0.0,0.254278728606357
2019-05-16 17:45:00,0.7849999999999999,0.02040816326530612,0.02040816326530612,0.25,0.06,0.32,0.0,0.254278728606357
2019-05-16 18:00:00,0.7849999999999999,0.02040816326530612,0.02040816326530612,0.25,0.06,0.32,0.0,0.254278728606357
2019-05-16 18:15:00,0.7849999999999999,0.02040816326530612,0.02040816326530612,0.25,0.06,0.32,0.0,0.254278728606357
2019-05-16 18:30:00,0.7949999999999999,0.0,0.0,0.22,0.0,0.36,0.0,0.2787286063569682
2019-05-16 18:45:00,0.7949999999999999,0.0,0.0,0.22,0.0,0.36,0.0,0.2787286063569682
2019-05-16 19:00:00,0.7949999999999999,0.0,0.0,0.22,0.0,0.36,0.0,0.2787286063569682
2019-05-16 19:15:00,0.7949999999999999,0.0,0.0,0.22,0.0,0.36,0.0,0.2787286063569682
2019-05-16 19:30:00,0.805,0.0,0.0,0.3,0.0,0.49,0.01,0.31295843520782396
2019-05-16 19:45:00,0.805,0.0,0.0,0.3,0.0,0.49,0.01,0.31295843520782396
2019-05-16 20:00:00,0.805,0.0,0.0,0.3,0.0,0.49,0.01,0.31295843520782396
2019-05-16 20:15:00,0.805,0.0,0.0,0.3,0.0,0.49,0.01,0.31295843520782396
2019-05-16 20:30:00,0.8074999999999999,0.0,0.0,0.25,0.0,0.41,0.0,0.19559902200489
2019-05-16 20:45:00,0.8074999999999999,0.0,0.0,0.25,0.0,0.41,0.0,0.19559902200489
2019-05-16 21:00:00,0.8074999999999999,0.0,0.0,0.25,0.0,0.41,0.0,0.19559902200489
2019-05-16 21:15:00,0.8074999999999999,0.0,0.0,0.25,0.0,0.41,0.0,0.19559902200489
2019-05-16 21:30:00,0.82,0.0,0.0,0.31,0.0,0.51,0.0,0.13447432762836187
2019-05-16 21:45:00,0.82,0.0,0.0,0.31,0.0,0.51,0.0,0.13447432762836187
2019-05-16 22:00:00,0.82,0.0,0.0,0.31,0.0,0.51,0.0,0.13447432762836187
2019-05-16 22:15:00,0.82,0.0,0.0,0.31,0.0,0.51,0.0,0.13447432762836187
2019-05-16 22:30:00,0.8125,0.0,0.0,0.21,0.0,0.35,0.0,0.08068459657701713
2019-05-16 22:45:00,0.8125,0.0,0.0,0.21,0.0,0.35,0.0,0.08068459657701713
2019-05-16 23:00:00,0.8125,0.0,0.0,0.21,0.0,0.35,0.0,0.08068459657701713
2019-05-16 23:15:00,0.8125,0.0,0.0,0.21,0.0,0.35,0.0,0.08068459657701713
2019-05-16 23:30:00,0.765,0.0,0.0,0.26,0.0,0.25,0.36,0.09046454767726161
2019-05-16 23:45:00,0.765,0.0,0.0,0.26,0.0,0.25,0.36,0.09046454767726161
2019-05-17 06:00:00,0.6699999999999999,0.0,0.0,0.2,0.0,0.32,0.01,0.2078239608801956
2019-05-17 06:15:00,0.6699999999999999,0.0,0.0,0.2,0.0,0.32,0.01,0.2078239608801956
2019-05-17 06:30:00,0.655,0.0,0.0,0.43,0.0,0.65,0.13,0.2762836185819071
2019-05-17 06:45:00,0.655,0.0,0.0,0.43,0.0,0.65,0.13,0.2762836185819071
2019-05-17 07:00:00,0.655,0.0,0.0,0.43,0.0,0.65,0.13,0.2762836185819071
2019-05-17 07:15:00,0.655,0.0,0.0,0.43,0.0,0.65,0.13,0.2762836185819071
2019-05-17 07:30:00,0.6475,0.0,0.0,0.27,0.0,0.35,0.21,0.3471882640586797
2019-05-17 07:45:00,0.6475,0.0,0.0,0.27,0.0,0.35,0.21,0.3471882640586797
2019-05-17 08:00:00,0.6475,0.0,0.0,0.27,0.0,0.35,0.21,0.3471882640586797
2019-05-17 08:15:00,0.6475,0.0,0.0,0.27,0.0,0.35,0.21,0.3471882640586797
2019-05-17 08:30:00,0.6325,0.0,0.0,0.26,0.0,0.02,0.81,0.34474327628361856
2019-05-17 08:45:00,0.6325,0.0,0.0,0.26,0.0,0.02,0.81,0.34474327628361856
2019-05-17 09:00:00,0.6325,0.0,0.0,0.26,0.0,0.02,0.81,0.34474327628361856
2019-05-17 09:15:00,0.6325,0.0,0.0,0.26,0.0,0.02,0.81,0.34474327628361856
2019-05-17 09:30:00,0.6675,0.0,0.0,0.07,0.0,0.02,0.18,0.26405867970660146
2019-05-17 09:45:00,0.6675,0.0,0.0,0.07,0.0,0.02,0.18,0.26405867970660146
2019-05-17 10:00:00,0.6675,0.0,0.0,0.07,0.0,0.02,0.18,0.26405867970660146
2019-05-17 10:15:00,0.6675,0.0,0.0,0.07,0.0,0.02,0.18,0.26405867970660146
2019-05-17 10:30:00,0.6799999999999999,0.0,0.0,0.33,0.0,0.07,0.95,0.2885085574572127
2019-05-17 10:45:00,0.6799999999999999,0.0,0.0,0.33,0.0,0.07,0.95,0.2885085574572127
2019-05-17 11:00:00,0.6799999999999999,0.0,0.0,0.33,0.0,0.07,0.95,0.2885085574572127
2019-05-17 11:15:00,0.6799999999999999,0.0,0.0,0.33,0.0,0.07,0.95,0.2885085574572127
2019-05-17 11:30:00,0.7125,0.0,0.0,0.29,0.0,0.02,0.93,0.2713936430317848
2019-05-17 11:45:00,0.7125,0.0,0.0,0.29,0.0,0.02,0.93,0.2713936430317848
2019-05-17 12:00:00,0.7125,0.0,0.0,0.29,0.0,0.02,0.93,0.2713936430317848
2019-05-17 12:15:00,0.7125,0.0,0.0,0.29,0.0,0.02,0.93,0.2713936430317848
2019-05-17 12:30:00,0.7425,0.0,0.0,0.1,0.0,0.02,0.28,0.2885085574572127
2019-05-17 12:45:00,0.7425,0.0,0.0,0.1,0.0,0.02,0.28,0.2885085574572127
2019-05-17 13:00:00,0.7425,0.0,0.0,0.1,0.0,0.02,0.28,0.2885085574572127
2019-05-17 13:15:00,0.7425,0.0,0.0,0.1,0.0,0.02,0.28,0.2885085574572127
2019-05-17 13:30:00,0.7875,0.0,0.0,0.16,0.0,0.03,0.48,0.30073349633251834
2019-05-17 13:45:00,0.7875,0.0,0.0,0.16,0.0,0.03,0.48,0.30073349633251834
2019-05-17 14:00:00,0.7875,0.0,0.0,0.16,0.0,0.03,0.48,0.30073349633251834
2019-05-17 14:15:00,0.7875,0.0,0.0,0.16,0.0,0.03,0.48,0.30073349633251834
2019-05-17 14:30:00,0.835,0.0,0.0,0.27,0.0,0.1,0.69,0.31295843520782396
2019-05-17 14:45:00,0.835,0.0,0.0,0.27,0.0,0.1,0.69,0.31295843520782396
2019-05-17 15:00:00,0.835,0.0,0.0,0.27,0.0,0.1,0.69,0.31295843520782396
2019-05-17 15:15:00,0.835,0.0,0.0,0.27,0.0,0.1,0.69,0.31295843520782396
2019-05-17 15:30:00,0.8625,0.0,0.0,0.45,0.01,0.28,0.9,0.34474327628361856
2019-05-17 15:45:00,0.8625,0.0,0.0,0.45,0.01,0.28,0.9,0.34474327628361856
2019-05-17 16:00:00,0.8625,0.0,0.0,0.45,0.01,0.28,0.9,0.34474327628361856
2019-05-17 16:15:00,0.8625,0.0,0.0,0.45,0.01,0.28,0.9,0.34474327628361856
2019-05-17 16:30:00,0.8574999999999999,0.16326530612244897,0.16326530612244897,0.63,0.0,0.66,0.78,0.35207823960880197
2019-05-17 16:45:00,0.8574999999999999,0.16326530612244897,0.16326530612244897,0.63,0.0,0.66,0.78,0.35207823960880197
2019-05-17 17:00:00,0.8574999999999999,0.16326530612244897,0.16326530612244897,0.63,0.0,0.66,0.78,0.35207823960880197
2019-05-17 17:15:00,0.8574999999999999,0.16326530612244897,0.16326530612244897,0.63,0.0,0.66,0.78,0.35207823960880197
2019-05-17 17:30:00,0.85,0.1020408163265306,0.1020408163265306,0.48,0.03,0.6,0.3,0.33985330073349634
2019-05-17 17:45:00,0.85,0.1020408163265306,0.1020408163265306,0.48,0.03,0.6,0.3,0.33985330073349634
2019-05-17 18:00:00,0.85,0.1020408163265306,0.1020408163265306,0.48,0.03,0.6,0.3,0.33985330073349634
2019-05-17 18:15:00,0.85,0.1020408163265306,0.1020408163265306,0.48,0.03,0.6,0.3,0.33985330073349634
2019-05-17 18:30:00,0.8699999999999999,0.12244897959183672,0.12244897959183672,0.49,0.18,0.47,0.16,0.34474327628361856
2019-05-17 18:45:00,0.8699999999999999,0.12244897959183672,0.12244897959183672,0.49,0.18,0.47,0.16,0.34474327628361856
2019-05-17 19:00:00,0.8699999999999999,0.12244897959183672,0.12244897959183672,0.49,0.18,0.47,0.16,0.34474327628361856
2019-05-17 19:15:00,0.8699999999999999,0.12244897959183672,0.12244897959183672,0.49,0.18,0.47,0.16,0.34474327628361856
2019-05-17 19:30:00,0.8699999999999999,0.0,0.0,0.52,0.2,0.56,0.0,0.2860635696821516
2019-05-17 19:45:00,0.8699999999999999,0.0,0.0,0.52,0.2,0.56,0.0,0.2860635696821516
2019-05-17 20:00:00,0.8699999999999999,0.0,0.0,0.52,0.2,0.56,0.0,0.2860635696821516
2019-05-17 20:15:00,0.8699999999999999,0.0,0.0,0.52,0.2,0.56,0.0,0.2860635696821516
2019-05-17 20:30:00,0.8525,0.0,0.0,0.46,0.16,0.52,0.0,0.2665036674816626
2019-05-17 20:45:00,0.8525,0.0,0.0,0.46,0.16,0.52,0.0,0.2665036674816626
2019-05-17 21:00:00,0.8525,0.0,0.0,0.46,0.16,0.52,0.0,0.2665036674816626
2019-05-17 21:15:00,0.8525,0.0,0.0,0.46,0.16,0.52,0.0,0.2665036674816626
2019-05-17 21:30:00,0.8400000000000001,0.0,0.0,0.5,0.13,0.5,0.29,0.17114914425427874
2019-05-17 21:45:00,0.8400000000000001,0.0,0.0,0.5,0.13,0.5,0.29,0.17114914425427874
2019-05-17 22:00:00,0.8400000000000001,0.0,0.0,0.5,0.13,0.5,0.29,0.17114914425427874
2019-05-17 22:15:00,0.8400000000000001,0.0,0.0,0.5,0.13,0.5,0.29,0.17114914425427874
2019-05-17 22:30:00,0.8324999999999999,0.0,0.0,0.26,0.09,0.3,0.0,0.1491442542787286
2019-05-17 22:45:00,0.8324999999999999,0.0,0.0,0.26,0.09,0.3,0.0,0.1491442542787286
2019-05-17 23:00:00,0.8324999999999999,0.0,0.0,0.26,0.09,0.3,0.0,0.1491442542787286
2019-05-17 23:15:00,0.8324999999999999,0.0,0.0,0.26,0.09,0.3,0.0,0.1491442542787286
2019-05-17 23:30:00,0.8125,0.0,0.0,0.2,0.0,0.26,0.13,0.18826405867970658
2019-05-17 23:45:00,0.8125,0.0,0.0,0.2,0.0,0.26,0.13,0.18826405867970658
2019-05-18 06:00:00,0.7224999999999999,0.0,0.0,0.38,0.05,0.07,0.96,0.3374083129584352
2019-05-18 06:15:00,0.7224999999999999,0.0,0.0,0.38,0.05,0.07,0.96,0.3374083129584352
2019-05-18 06:30:00,0.695,0.0,0.0,0.15,0.0,0.0,0.5,0.31784841075794623
2019-05-18 06:45:00,0.695,0.0,0.0,0.15,0.0,0.0,0.5,0.31784841075794623
2019-05-18 07:00:00,0.695,0.0,0.0,0.15,0.0,0.0,0.5,0.31784841075794623
2019-05-18 07:15:00,0.695,0.0,0.0,0.15,0.0,0.0,0.5,0.31784841075794623
2019-05-18 07:30:00,0.675,0.0,0.0,0.1,0.0,0.0,0.32,0.28117359413202936
2019-05-18 07:45:00,0.675,0.0,0.0,0.1,0.0,0.0,0.32,0.28117359413202936
2019-05-18 08:00:00,0.675,0.0,0.0,0.1,0.0,0.0,0.32,0.28117359413202936
2019-05-18 08:15:00,0.675,0.0,0.0,0.1,0.0,0.0,0.32,0.28117359413202936
2019-05-18 08:30:00,0.6449999999999999,0.0,0.0,0.22,0.0,0.0,0.74,0.2713936430317848
2019-05-18 08:45:00,0.6449999999999999,0.0,0.0,0.22,0.0,0.0,0.74,0.2713936430317848
2019-05-18 09:00:00,0.6449999999999999,0.0,0.0,0.22,0.0,0.0,0.74,0.2713936430317848
2019-05-18 09:15:00,0.6449999999999999,0.0,0.0,0.22,0.0,0.0,0.74,0.2713936430317848
2019-05-18 09:30:00,0.65,0.0,0.0,0.0,0.0,0.0,0.0,0.20293398533007334
2019-05-18 09:45:00,0.65,0.0,0.0,0.0,0.0,0.0,0.0,0.20293398533007334
2019-05-18 10:00:00,0.65,0.0,0.0,0.0,0.0,0.0,0.0,0.20293398533007334
2019-05-18 10:15:00,0.65,0.0,0.0,0.0,0.0,0.0,0.0,0.20293398533007334
2019-05-18 10:30:00,0.6575,0.0,0.0,0.0,0.0,0.0,0.0,0.18337408312958436
2019-05-18 10:45:00,0.6575,0.0,0.0,0.0,0.0,0.0,0.0,0.18337408312958436
2019-05-18 11:00:00,0.6575,0.0,0.0,0.0,0.0,0.0,0.0,0.18337408312958436
2019-05-18 11:15:00,0.6575,0.0,0.0,0.0,0.0,0.0,0.0,0.18337408312958436
2019-05-18 11:30:00,0.6824999999999999,0.0,0.0,0.23,0.0,0.0,0.76,0.16136919315403422
2019-05-18 11:45:00,0.6824999999999999,0.0,0.0,0.23,0.0,0.0,0.76,0.16136919315403422
2019-05-18 12:00:00,0.6824999999999999,0.0,0.0,0.23,0.0,0.0,0.76,0.16136919315403422
2019-05-18 12:15:00,0.6824999999999999,0.0,0.0,0.23,0.0,0.0,0.76,0.16136919315403422
2019-05-18 12:30:00,0.7025,0.0,0.0,0.26,0.0,0.0,0.88,0.19070904645476772
2019-05-18 12:45:00,0.7025,0.0,0.0,0.26,0.0,0.0,0.88,0.19070904645476772
2019-05-18 13:00:00,0.7025,0.0,0.0,0.26,0.0,0.0,0.88,0.19070904645476772
2019-05-18 13:15:00,0.7025,0.0,0.0,0.26,0.0,0.0,0.88,0.19070904645476772
2019-05-18 13:30:00,0.72,0.0,0.0,0.28,0.0,0.0,0.94,0.1687041564792176
2019-05-18 13:45:00,0.72,0.0,0.0,0.28,0.0,0.0,0.94,0.1687041564792176
2019-05-18 14:00:00,0.72,0.0,0.0,0.28,0.0,0.0,0.94,0.1687041564792176
2019-05-18 14:15:00,0.72,0.0,0.0,0.28,0.0,0.0,0.94,0.1687041564792176
2019-05-18 14:30:00,0.76,0.0,0.0,0.01,0.0,0.0,0.03,0.1466992665036675
2019-05-18 14:45:00,0.76,0.0,0.0,0.01,0.0,0.0,0.03,0.1466992665036675
2019-05-18 15:00:00,0.76,0.0,0.0,0.01,0.0,0.0,0.03,0.1466992665036675
2019-05-18 15:15:00,0.76,0.0,0.0,0.01,0.0,0.0,0.03,0.1466992665036675
2019-05-18 15:30:00,0.765,0.0,0.0,0.0,0.0,0.0,0.0,0.15892420537897312
2019-05-18 15:45:00,0.765,0.0,0.0,0.0,0.0,0.0,0.0,0.15892420537897312
2019-05-18 16:00:00,0.765,0.0,0.0,0.0,0.0,0.0,0.0,0.15892420537897312
2019-05-18 16:15:00,0.765,0.0,0.0,0.0,0.0,0.0,0.0,0.15892420537897312
2019-05-18 16:30:00,0.78,0.0,0.0,0.11,0.0,0.0,0.36,0.13936430317848408
2019-05-18 16:45:00,0.78,0.0,0.0,0.11,0.0,0.0,0.36,0.13936430317848408
2019-05-18 17:00:00,0.78,0.0,0.0,0.11,0.0,0.0,0.36,0.13936430317848408
2019-05-18 17:15:00,0.78,0.0,0.0,0.11,0.0,0.0,0.36,0.13936430317848408
2019-05-18 17:30:00,0.7925000000000001,0.0,0.0,0.26,0.0,0.0,0.86,0.10513447432762836
2019-05-18 17:45:00,0.7925000000000001,0.0,0.0,0.26,0.0,0.0,0.86,0.10513447432762836
2019-05-18 18:00:00,0.7925000000000001,0.0,0.0,0.26,0.0,0.0,0.86,0.10513447432762836
2019-05-18 18:15:00,0.7925000000000001,0.0,0.0,0.26,0.0,0.0,0.86,0.10513447432762836
2019-05-18 18:30:00,0.805,0.0,0.0,0.25,0.0,0.0,0.83,0.12469437652811735
2019-05-18 18:45:00,0.805,0.0,0.0,0.25,0.0,0.0,0.83,0.12469437652811735
2019-05-18 19:00:00,0.805,0.0,0.0,0.25,0.0,0.0,0.83,0.12469437652811735
2019-05-18 19:15:00,0.805,0.0,0.0,0.25,0.0,0.0,0.83,0.12469437652811735
2019-05-18 19:30:00,0.8074999999999999,0.0,0.0,0.27,0.0,0.03,0.85,0.1295843520782396
2019-05-18 19:45:00,0.8074999999999999,0.0,0.0,0.27,0.0,0.03,0.85,0.1295843520782396
2019-05-18 20:00:00,0.8074999999999999,0.0,0.0,0.27,0.0,0.03,0.85,0.1295843520782396
2019-05-18 20:15:00,0.8074999999999999,0.0,0.0,0.27,0.0,0.03,0.85,0.1295843520782396
2019-05-18 20:30:00,0.825,0.0,0.0,0.24,0.0,0.0,0.81,0.10268948655256722
2019-05-18 20:45:00,0.825,0.0,0.0,0.24,0.0,0.0,0.81,0.10268948655256722
2019-05-18 21:00:00,0.825,0.0,0.0,0.24,0.0,0.0,0.81,0.10268948655256722
2019-05-18 21:15:00,0.825,0.0,0.0,0.24,0.0,0.0,0.81,0.10268948655256722
2019-05-18 21:30:00,0.8300000000000001,0.0,0.0,0.21,0.0,0.0,0.71,0.2176039119804401
2019-05-18 21:45:00,0.8300000000000001,0.0,0.0,0.21,0.0,0.0,0.71,0.2176039119804401
2019-05-18 22:00:00,0.8300000000000001,0.0,0.0,0.21,0.0,0.0,0.71,0.2176039119804401
2019-05-18 22:15:00,0.8300000000000001,0.0,0.0,0.21,0.0,0.0,0.71,0.2176039119804401
2019-05-18 22:30:00,0.8099999999999999,0.0,0.0,0.13,0.0,0.0,0.42,0.29095354523227385
2019-05-18 22:45:00,0.8099999999999999,0.0,0.0,0.13,0.0,0.0,0.42,0.29095354523227385
2019-05-18 23:00:00,0.8099999999999999,0.0,0.0,0.13,0.0,0.0,0.42,0.29095354523227385
2019-05-18 23:15:00,0.8099999999999999,0.0,0.0,0.13,0.0,0.0,0.42,0.29095354523227385
2019-05-18 23:30:00,0.7775000000000001,0.0,0.0,0.26,0.0,0.0,0.87,0.2860635696821516
2019-05-18 23:45:00,0.7775000000000001,0.0,0.0,0.26,0.0,0.0,0.87,0.2860635696821516
2019-05-19 06:00:00,0.6699999999999999,0.0,0.0,0.26,0.0,0.07,0.74,0.25183374083129584
2019-05-19 06:15:00,0.6699999999999999,0.0,0.0,0.26,0.0,0.07,0.74,0.25183374083129584
2019-05-19 06:30:00,0.6775,0.0,0.0,0.26,0.0,0.05,0.77,0.19315403422982885
2019-05-19 06:45:00,0.6775,0.0,0.0,0.26,0.0,0.05,0.77,0.19315403422982885
2019-05-19 07:00:00,0.6775,0.0,0.0,0.26,0.0,0.05,0.77,0.19315403422982885
2019-05-19 07:15:00,0.6775,0.0,0.0,0.26,0.0,0.05,0.77,0.19315403422982885
2019-05-19 07:30:00,0.6725,0.0,0.0,0.32,0.0,0.12,0.83,0.15403422982885084
2019-05-19 07:45:00,0.6725,0.0,0.0,0.32,0.0,0.12,0.83,0.15403422982885084
2019-05-19 08:00:00,0.6725,0.0,0.0,0.32,0.0,0.12,0.83,0.15403422982885084
2019-05-19 08:15:00,0.6725,0.0,0.0,0.32,0.0,0.12,0.83,0.15403422982885084
2019-05-19 08:30:00,0.6599999999999999,0.0,0.0,0.4,0.03,0.16,0.92,0.1687041564792176
2019-05-19 08:45:00,0.6599999999999999,0.0,0.0,0.4,0.03,0.16,0.92,0.1687041564792176
2019-05-19 09:00:00,0.6599999999999999,0.0,0.0,0.4,0.03,0.16,0.92,0.1687041564792176
2019-05-19 09:15:00,0.6599999999999999,0.0,0.0,0.4,0.03,0.16,0.92,0.1687041564792176
2019-05-19 09:30:00,0.6875,0.0,0.0,0.56,0.06,0.35,0.98,0.19070904645476772
2019-05-19 09:45:00,0.6875,0.0,0.0,0.56,0.06,0.35,0.98,0.19070904645476772
2019-05-19 10:00:00,0.6875,0.0,0.0,0.56,0.06,0.35,0.98,0.19070904645476772
2019-05-19 10:15:00,0.6875,0.0,0.0,0.56,0.06,0.35,0.98,0.19070904645476772
2019-05-19 10:30:00,0.6925000000000001,0.04081632653061224,0.04081632653061224,0.58,0.09,0.33,1.0,0.23471882640586797
2019-05-19 10:45:00,0.6925000000000001,0.04081632653061224,0.04081632653061224,0.58,0.09,0.33,1.0,0.23471882640586797
2019-05-19 11:00:00,0.6925000000000001,0.04081632653061224,0.04081632653061224,0.58,0.09,0.33,1.0,0.23471882640586797
2019-05-19 11:15:00,0.6925000000000001,0.04081632653061224,0.04081632653061224,0.58,0.09,0.33,1.0,0.23471882640586797
2019-05-19 11:30:00,0.7050000000000001,0.12244897959183672,0.12244897959183672,0.47,0.03,0.24,1.0,0.22249388753056235
2019-05-19 11:45:00,0.7050000000000001,0.12244897959183672,0.12244897959183672,0.47,0.03,0.24,1.0,0.22249388753056235
2019-05-19 12:00:00,0.7050000000000001,0.12244897959183672,0.12244897959183672,0.47,0.03,0.24,1.0,0.22249388753056235
2019-05-19 12:15:00,0.7050000000000001,0.12244897959183672,0.12244897959183672,0.47,0.03,0.24,1.0,0.22249388753056235
2019-05-19 12:30:00,0.7150000000000001,0.0,0.0,0.34,0.0,0.06,1.0,0.2567237163814181
2019-05-19 12:45:00,0.7150000000000001,0.0,0.0,0.34,0.0,0.06,1.0,0.2567237163814181
2019-05-19 13:00:00,0.7150000000000001,0.0,0.0,0.34,0.0,0.06,1.0,0.2567237163814181
2019-05-19 13:15:00,0.7150000000000001,0.0,0.0,0.34,0.0,0.06,1.0,0.2567237163814181
2019-05-19 13:30:00,0.7375,0.0,0.0,0.4,0.04,0.11,0.98,0.26405867970660146
2019-05-19 13:45:00,0.7375,0.0,0.0,0.4,0.04,0.11,0.98,0.26405867970660146
2019-05-19 14:00:00,0.7375,0.0,0.0,0.4,0.04,0.11,0.98,0.26405867970660146
2019-05-19 14:15:00,0.7375,0.0,0.0,0.4,0.04,0.11,0.98,0.26405867970660146
2019-05-19 14:30:00,0.8025,0.0,0.0,0.21,0.01,0.09,0.5,0.31784841075794623
2019-05-19 14:45:00,0.8025,0.0,0.0,0.21,0.01,0.09,0.5,0.31784841075794623
2019-05-19 15:00:00,0.8025,0.0,0.0,0.21,0.01,0.09,0.5,0.31784841075794623
2019-05-19 15:15:00,0.8025,0.0,0.0,0.21,0.01,0.09,0.5,0.31784841075794623
2019-05-19 15:30:00,0.8425,0.0,0.0,0.03,0.01,0.03,0.0,0.3691931540342298
2019-05-19 15:45:00,0.8425,0.0,0.0,0.03,0.01,0.03,0.0,0.3691931540342298
2019-05-19 16:00:00,0.8425,0.0,0.0,0.03,0.01,0.03,0.0,0.3691931540342298
2019-05-19 16:15:00,0.8425,0.0,0.0,0.03,0.01,0.03,0.0,0.3691931540342298
2019-05-19 16:30:00,0.875,0.0,0.0,0.29,0.32,0.0,0.0,0.41320293398533015
2019-05-19 16:45:00,0.875,0.0,0.0,0.29,0.32,0.0,0.0,0.41320293398533015
2019-05-19 17:00:00,0.875,0.0,0.0,0.29,0.32,0.0,0.0,0.41320293398533015
2019-05-19 17:15:00,0.875,0.0,0.0,0.29,0.32,0.0,0.0,0.41320293398533015
2019-05-19 17:30:00,0.8975,0.0,0.0,0.59,0.65,0.0,0.0,0.40586797066014674
2019-05-19 17:45:00,0.8975,0.0,0.0,0.59,0.65,0.0,0.0,0.40586797066014674
2019-05-19 18:00:00,0.8975,0.0,0.0,0.59,0.65,0.0,0.0,0.40586797066014674
2019-05-19 18:15:00,0.8975,0.0,0.0,0.59,0.65,0.0,0.0,0.40586797066014674
2019-05-19 18:30:00,0.8975,0.0,0.0,0.63,0.69,0.01,0.0,0.3643031784841076
2019-05-19 18:45:00,0.8975,0.0,0.0,0.63,0.69,0.01,0.0,0.3643031784841076
2019-05-19 19:00:00,0.8975,0.0,0.0,0.63,0.69,0.01,0.0,0.3643031784841076
2019-05-19 19:15:00,0.8975,0.0,0.0,0.63,0.69,0.01,0.0,0.3643031784841076
2019-05-19 19:30:00,0.9025000000000001,0.0,0.0,0.08,0.06,0.05,0.0,0.42542787286063577
2019-05-19 19:45:00,0.9025000000000001,0.0,0.0,0.08,0.06,0.05,0.0,0.42542787286063577
2019-05-19 20:00:00,0.9025000000000001,0.0,0.0,0.08,0.06,0.05,0.0,0.42542787286063577
2019-05-19 20:15:00,0.9025000000000001,0.0,0.0,0.08,0.06,0.05,0.0,0.42542787286063577
2019-05-19 20:30:00,0.8975,0.0,0.0,0.05,0.01,0.01,0.13,0.4523227383863081
2019-05-19 20:45:00,0.8975,0.0,0.0,0.05,0.01,0.01,0.13,0.4523227383863081
2019-05-19 21:00:00,0.8975,0.0,0.0,0.05,0.01,0.01,0.13,0.4523227383863081
2019-05-19 21:15:00,0.8975,0.0,0.0,0.05,0.01,0.01,0.13,0.4523227383863081
2019-05-19 21:30:00,0.8800000000000001,0.0,0.0,0.4,0.13,0.15,0.63,0.35207823960880197
2019-05-19 21:45:00,0.8800000000000001,0.0,0.0,0.4,0.13,0.15,0.63,0.35207823960880197
2019-05-19 22:00:00,0.8800000000000001,0.0,0.0,0.4,0.13,0.15,0.63,0.35207823960880197
2019-05-19 22:15:00,0.8800000000000001,0.0,0.0,0.4,0.13,0.15,0.63,0.35207823960880197
2019-05-19 22:30:00,0.8699999999999999,0.0,0.0,0.3,0.01,0.1,0.78,0.3545232273838631
2019-05-19 22:45:00,0.8699999999999999,0.0,0.0,0.3,0.01,0.1,0.78,0.3545232273838631
2019-05-19 23:00:00,0.8699999999999999,0.0,0.0,0.3,0.01,0.1,0.78,0.3545232273838631
2019-05-19 23:15:00,0.8699999999999999,0.0,0.0,0.3,0.01,0.1,0.78,0.3545232273838631
2019-05-19 23:30:00,0.8550000000000001,0.0,0.0,0.34,0.07,0.07,0.77,0.35207823960880197
2019-05-19 23:45:00,0.8550000000000001,0.0,0.0,0.34,0.07,0.07,0.77,0.35207823960880197
2019-05-20 06:00:00,0.7825,0.0,0.0,0.6,0.21,0.25,0.88,0.29095354523227385
2019-05-20 06:15:00,0.7825,0.0,0.0,0.6,0.21,0.25,0.88,0.29095354523227385
2019-05-20 06:30:00,0.78,0.0,0.0,0.47,0.2,0.05,0.86,0.33251833740831294
2019-05-20 06:45:00,0.78,0.0,0.0,0.47,0.2,0.05,0.86,0.33251833740831294
2019-05-20 07:00:00,0.78,0.0,0.0,0.47,0.2,0.05,0.86,0.33251833740831294
2019-05-20 07:15:00,0.78,0.0,0.0,0.47,0.2,0.05,0.86,0.33251833740831294
2019-05-20 07:30:00,0.7699999999999999,0.0,0.0,0.49,0.2,0.06,0.9,0.33251833740831294
2019-05-20 07:45:00,0.7699999999999999,0.0,0.0,0.49,0.2,0.06,0.9,0.33251833740831294
2019-05-20 08:00:00,0.7699999999999999,0.0,0.0,0.49,0.2,0.06,0.9,0.33251833740831294
2019-05-20 08:15:00,0.7699999999999999,0.0,0.0,0.49,0.2,0.06,0.9,0.33251833740831294
2019-05-20 08:30:00,0.7625,0.0,0.0,0.5,0.19,0.1,0.91,0.293398533007335
2019-05-20 08:45:00,0.7625,0.0,0.0,0.5,0.19,0.1,0.91,0.293398533007335
