2017 01 15 23   -30   -70 -9999   110    10     0 -9999 -9999
2017 01 16 00   -32   -79 10328    90    10     7 -9999 -9999
2017 01 16 01   -30   -70 -9999   110    10 -9999 -9999 -9999
2017 01 16 02   -30   -60 -9999 -9999    10 -9999 -9999 -9999
2017 01 16 03   -16   -75 10337    40    20     7 -9999 -9999
2017 01 16 04   -10   -70 -9999   120    20 -9999 -9999 -9999
2017 01 16 05   -10   -50 -9999    70    20 -9999 -9999 -9999
2017 01 16 06    -1   -76 10311    90    20     7 -9999 -9999
2017 01 16 07   -10   -60 -9999    70    20 -9999 -9999 -9999
2017 01 16 08   -10   -60 -9999 -9999    10 -9999 -9999 -9999
2017 01 16 09    -4   -79 10314    70    20     7 -9999 -9999
2017 01 16 10   -10   -60 -9999    80    10 -9999 -9999 -9999
2017 01 16 11   -10   -60 -9999 -9999    10 -9999 -9999 -9999
2017 01 16 12    -8   -65 10328   110    10     8 -9999 -9999
2017 01 16 13   -10   -60 -9999    80    20 -9999 -9999 -9999
2017 01 16 14   -20   -60 -9999    90    10 -9999 -9999 -9999
2017 01 16 15   -12   -60 10326   140    10     9 -9999 -9999
2017 01 16 16   -20   -60 -9999 -9999    10     0 -9999 -9999
2017 01 16 17   -20   -60 -9999    90    10     0 -9999 -9999
2017 01 16 18   -16   -58 10315    90    10     9 -9999 -9999
2017 01 16 19   -20   -60 -9999    50    10     0 -9999 -9999
2017 01 16 20   -20   -60 -9999 -9999    10     0 -9999 -9999
2017 01 16 21   -17   -55 10305    70    10     9 -9999 -9999
2017 01 16 22   -20   -60 -9999 -9999    10     0 -9999 -9999
2017 01 16 23   -20   -50 -9999    70    10     0 -9999 -9999
2017 01 17 00   -19   -54 10309    20    10     8 -9999 -9999
2017 01 17 01   -20   -50 -9999 -9999    10     0 -9999 -9999
2017 01 17 02   -10   -50 -9999    30    10     0 -9999 -9999
2017 01 17 03    -5   -53 10316    70    20     8 -9999 -9999
2017 01 17 04    10   -70 -9999   300    20     0 -9999 -9999
2017 01 17 05    10   -70 -9999   270    20     0 -9999 -9999
2017 01 17 06    14   -66 10289   270    20     7 -9999 -9999
2017 01 17 07    30   -90 -9999 -9999    10     0 -9999 -9999
2017 01 17 08    30   -90 -9999 -9999    20     0 -9999 -9999
2017 01 17 09     8   -67 10294   200    10     7 -9999 -9999
2017 01 17 10    10   -70 -9999   200    30     0 -9999 -9999
2017 01 17 11   -30   -80 -9999   150    20     0 -9999 -9999
2017 01 17 12   -18   -69 10315   290    10     6 -9999 -9999
2017 01 17 13   -60   -90 -9999    10    30     0 -9999 -9999
2017 01 17 14   -50   -80 -9999   360    30     0 -9999 -9999
2017 01 17 15   -42   -78 10337   350    20     9 -9999 -9999
2017 01 17 16   -70  -100 -9999   350    20     0 -9999 -9999
2017 01 17 17   -50  -120 -9999    40    20     0 -9999 -9999
2017 01 17 18   -49   -95 10350    70    10     9 -9999 -9999
2017 01 17 19   -80  -140 -9999   360    30 -9999 -9999 -9999
2017 01 17 20   -70  -150 -9999    10    20 -9999 -9999 -9999
2017 01 17 21   -43  -153 10345    40    20     9 -9999 -9999
2017 01 17 22   -50  -160 -9999    30    50 -9999 -9999 -9999
2017 01 17 23   -50  -150 -9999    30    60 -9999 -9999 -9999
2017 01 18 00   -54  -157 10350    40    20     2 -9999 -9999
2017 01 18 01   -40  -150 -9999    20    50 -9999 -9999 -9999
2017 01 18 02   -20  -150 -9999    40    50 -9999 -9999 -9999
2017 01 18 03   -12  -170 10353    20    30     7 -9999 -9999
2017 01 18 04     0  -180 -9999    20    40 -9999 -9999 -9999
2017 01 18 05    10  -180 -9999    30    20 -9999 -9999 -9999
2017 01 18 06    14  -165 10323    90    20     7 -9999 -9999
2017 01 18 07    20  -180 -9999 -9999    10 -9999 -9999 -9999
2017 01 18 08    10  -160 -9999   190    20 -9999 -9999 -9999
2017 01 18 10   -20  -140 -9999   160    10 -9999 -9999 -9999
2017 01 18 11   -10  -140 -9999   170    20 -9999 -9999 -9999
2017 01 18 12    -9  -144 10318   200    10     7 -9999 -9999
2017 01 18 13   -30  -130 -9999 -9999    10 -9999 -9999 -9999
